Q,I(Q),Error
0.095248182,0.001694804,4.47076E-05
0.095530399,0.001734759,4.31777E-05
0.095812616,0.001646904,4.24508E-05
0.096094833,0.001646533,4.42778E-05
0.09637705,0.001700559,4.33124E-05
0.096659266,0.001633565,4.44316E-05
0.096941483,0.001558871,4.22454E-05
0.0972237,0.001635127,4.37821E-05
0.097505917,0.001643116,4.32891E-05
0.097788134,0.001669697,4.46522E-05
0.098070351,0.001590277,4.2544E-05
0.098352567,0.001624193,4.4246E-05
0.098634784,0.001561194,4.24715E-05
0.098917001,0.001579654,4.3284E-05
0.099199218,0.001500023,4.31439E-05
0.099481435,0.001499758,4.30103E-05
0.099763652,0.001573068,4.34215E-05
0.100045868,0.001580205,4.32814E-05
0.100328085,0.001452993,4.08326E-05
0.100610302,0.001454218,4.34109E-05
0.100892519,0.001563068,4.22796E-05
0.101174736,0.00144514,4.22328E-05
0.101456953,0.001478049,4.26477E-05
0.101739169,0.001514672,4.1039E-05
0.102021386,0.001338938,4.1437E-05
0.102303603,0.001482634,4.20775E-05
0.10258582,0.0014675,4.26009E-05
0.102868037,0.001412189,4.33469E-05
0.103150254,0.001373167,4.34163E-05
0.10343247,0.001410744,4.40587E-05
0.103714687,0.001452067,4.54432E-05
0.103996904,0.001368919,4.60714E-05
0.104279121,0.001465283,4.71797E-05
0.104561338,0.001350264,4.55964E-05
0.104843555,0.001400916,4.8137E-05
0.105125772,0.001343833,4.58545E-05
0.105407988,0.001308685,4.66403E-05
0.105690205,0.001388905,4.74183E-05
0.105972422,0.001323217,4.83275E-05
0.106254639,0.001260991,4.69731E-05
0.106536856,0.001299497,4.74804E-05
0.106819073,0.001343052,4.86647E-05
0.107101289,0.001347335,4.70785E-05
0.107383506,0.001232879,4.70587E-05
0.107665723,0.001260281,4.83325E-05
0.10794794,0.001237041,4.62886E-05
0.108230157,0.001212915,4.59514E-05
0.108512374,0.001308582,4.83704E-05
0.10879459,0.001172142,4.93117E-05
0.109076807,0.001309513,4.85152E-05
0.109359024,0.001267853,4.96701E-05
0.109641241,0.001206801,4.86435E-05
0.109923458,0.001191792,4.86603E-05
0.110205675,0.001210127,4.94537E-05
0.110487891,0.001269424,4.84211E-05
0.110770108,0.001251284,4.88193E-05
0.111052325,0.00126547,4.83648E-05
0.111334542,0.001317798,4.87021E-05
0.111616759,0.001191594,4.96715E-05
0.111898976,0.001269276,4.83476E-05
0.112181192,0.001217222,4.92429E-05
0.112463409,0.001243507,4.73377E-05
0.112745626,0.001081327,4.61096E-05
0.113027843,0.001135063,4.47866E-05
0.11331006,0.001158774,4.60651E-05
0.113592277,0.001125654,4.48355E-05
0.113874493,0.001105295,4.45634E-05
0.11415671,0.001133008,4.51963E-05
0.114438927,0.001096641,4.40327E-05
0.114721144,0.001196494,4.40396E-05
0.115003361,0.001123316,4.39464E-05
0.115285578,0.001184302,4.52106E-05
0.115567794,0.001141305,4.46494E-05
0.115850011,0.001121251,4.56159E-05
0.116132228,0.001067368,4.38825E-05
0.116414445,0.00106773,4.31803E-05
0.116696662,0.001059707,4.29072E-05
0.116978879,0.001082365,4.6271E-05
0.117261095,0.001086489,4.19729E-05
0.117543312,0.001137472,4.29237E-05
0.117825529,0.001063698,4.30504E-05
0.118107746,0.000977515,4.28141E-05
0.118389963,0.000996843,4.22891E-05
0.11867218,0.001106536,4.43697E-05
0.118954396,0.000981121,4.20152E-05
0.119236613,0.001007281,4.19061E-05
0.11951883,0.001098794,4.31165E-05
0.119801047,0.001047443,4.16591E-05
0.120083264,0.000990063,4.30152E-05
0.120365481,0.001004185,4.35978E-05
0.120647698,0.001066368,4.27301E-05
0.120929914,0.000944198,4.10626E-05
0.121212131,0.001029715,4.18015E-05
0.121494348,0.000997073,4.25074E-05
0.121776565,0.00104842,4.31856E-05
0.122058782,0.000986877,4.04154E-05
0.122340999,0.001029224,4.22008E-05
0.122623215,0.000917003,4.18821E-05
0.122905432,0.000915603,4.11491E-05
0.123187649,0.001011959,4.2778E-05
0.123469866,0.000934632,4.32763E-05
0.123752083,0.000924674,4.12629E-05
0.1240343,0.000947364,4.20194E-05
0.124316516,0.000987088,4.25911E-05
0.124598733,0.000938395,4.20456E-05
0.12488095,0.000895271,4.07604E-05
0.125163167,0.000946363,4.1974E-05
0.125445384,0.000978621,4.21753E-05
0.125727601,0.000957152,4.23039E-05
0.126009817,0.000832885,4.06677E-05
0.126292034,0.000922029,4.5794E-05
0.126574251,0.000864396,4.00453E-05
0.126856468,0.000872591,3.91032E-05
0.127138685,0.000889657,4.24366E-05
0.127420902,0.000863474,4.21938E-05
0.127703118,0.000886441,4.22282E-05
0.127985335,0.000892622,4.2149E-05
0.128267552,0.000859285,4.03714E-05
0.128549769,0.000861126,4.2543E-05
0.128831986,0.000922981,4.26419E-05
0.129114203,0.000834928,4.04579E-05
0.129396419,0.00085009,4.13977E-05
0.129678636,0.00080925,4.01681E-05
0.129960853,0.000866224,4.01564E-05
0.13024307,0.00081153,3.85929E-05
0.130525287,0.000889549,4.00759E-05
0.130807504,0.000808838,4.00117E-05
0.13108972,0.000782639,3.77991E-05
0.131371937,0.000737674,3.87591E-05
0.131654154,0.000878786,4.06881E-05
0.131936371,0.000855808,3.83047E-05
0.132218588,0.000766994,4.09481E-05
0.132500805,0.000781615,3.80452E-05
0.132783021,0.000794859,4.12031E-05
0.133065238,0.000821475,4.00034E-05
0.133347455,0.000748193,3.67907E-05
0.133629672,0.000824924,3.94277E-05
0.133911889,0.000714965,3.98194E-05
0.134194106,0.000738927,3.99499E-05
0.134476322,0.000749045,3.89338E-05
0.134758539,0.000763338,3.91253E-05
0.135040756,0.000744171,3.98299E-05
0.135322973,0.000661429,3.86426E-05
0.13560519,0.000687518,3.76103E-05
0.135887407,0.000659633,3.79119E-05
0.136169624,0.000799509,4.0326E-05
0.13645184,0.000771938,3.98675E-05
0.136734057,0.0007878,3.94146E-05
0.137016274,0.00079269,3.997E-05
0.137298491,0.000686651,3.83551E-05
0.137580708,0.000750333,3.91416E-05
