# q  I_recon
1.240343000000000001e-01 5.961791755476119475e-02
1.243165160000000019e-01 5.932321388548893182e-02
1.245987330000000032e-01 5.902995591849748841e-02
1.248809500000000045e-01 5.873816464381088898e-02
1.251631669999999918e-01 5.844783892231053546e-02
1.254453839999999931e-01 5.815897097221037898e-02
1.257276009999999944e-01 5.787152512294008178e-02
1.260098169999999962e-01 5.758543990808148022e-02
1.262920339999999975e-01 5.730067084393190846e-02
1.265742509999999987e-01 5.701725255761476430e-02
1.268564680000000000e-01 5.673523288549185695e-02
1.271386850000000013e-01 5.645460724727650870e-02
1.274209020000000026e-01 5.617532559432839023e-02
1.277031180000000044e-01 5.589735248745925089e-02
1.279853350000000056e-01 5.562069807183338266e-02
1.282675520000000069e-01 5.534538382194636313e-02
1.285497690000000082e-01 5.507140970004512082e-02
1.288319860000000094e-01 5.479875959978165734e-02
1.291142030000000107e-01 5.452741279864135177e-02
1.293964190000000125e-01 5.425733756165482258e-02
1.296786360000000138e-01 5.398850027749673569e-02
1.299608529999999873e-01 5.372091125160277647e-02
1.302430699999999886e-01 5.345460874551563601e-02
1.305252869999999898e-01 5.318961173540014131e-02
1.308075039999999911e-01 5.292588843838683110e-02
1.310897199999999929e-01 5.266340192490553962e-02
1.313719369999999942e-01 5.240213417202766594e-02
1.316541539999999955e-01 5.214208375837151022e-02
1.319363709999999967e-01 5.188325324889160595e-02
1.322185879999999980e-01 5.162565593171913880e-02
1.325008049999999993e-01 5.136930288550637519e-02
1.327830210000000011e-01 5.111416940827612221e-02
1.330652380000000023e-01 5.086020723081115941e-02
1.333474550000000036e-01 5.060738812469708220e-02
1.336296720000000049e-01 5.035571890419688473e-02
1.339118890000000062e-01 5.010521325498639572e-02
1.341941060000000074e-01 4.985590635012154825e-02
1.344763220000000092e-01 4.960784472800471023e-02
1.347585390000000105e-01 4.936101748818269574e-02
1.350407560000000118e-01 4.911531555367606300e-02
1.353229730000000131e-01 4.887063759415483793e-02
1.356051899999999866e-01 4.862703062739356236e-02
1.358874069999999878e-01 4.838460904095211873e-02
1.361696239999999891e-01 4.814341654836101769e-02
1.364518399999999909e-01 4.790338040674629871e-02
1.367340569999999922e-01 4.766442447416446848e-02
1.370162739999999935e-01 4.742654336654301972e-02
1.372984909999999947e-01 4.718975895793994096e-02
1.375807079999999960e-01 4.695409162618362914e-02
1.378629249999999973e-01 4.671955939352166742e-02
1.381451409999999991e-01 4.648617117674842814e-02
1.384273580000000003e-01 4.625387541193247409e-02
1.387095750000000016e-01 4.602260303378230555e-02
1.389917920000000029e-01 4.579234253392820697e-02
1.392740090000000042e-01 4.556316067548929483e-02
1.395562260000000054e-01 4.533511262851072643e-02
1.398384420000000072e-01 4.510816423087798954e-02
1.401206590000000085e-01 4.488225068065137408e-02
1.404028760000000098e-01 4.465735642816972412e-02
1.406850930000000111e-01 4.443352173925143450e-02
1.409673100000000123e-01 4.421077950279559549e-02
1.412495270000000136e-01 4.398911215918393375e-02
1.415317429999999876e-01 4.376848819639370114e-02
1.418139599999999889e-01 4.354887475572879335e-02
1.420961769999999902e-01 4.333024241427343298e-02
1.423783939999999915e-01 4.311257666248850123e-02
1.426606109999999927e-01 4.289592814690348227e-02
1.429428279999999940e-01 4.268036153900749835e-02
1.432250439999999958e-01 4.246587660654456420e-02
1.435072609999999971e-01 4.225240621905605037e-02
1.437894779999999983e-01 4.203990370831419549e-02
1.440716949999999996e-01 4.182839906746239900e-02
1.443539120000000009e-01 4.161793694127893101e-02
1.446361290000000022e-01 4.140850077687715375e-02
1.449183450000000040e-01 4.120002040717547775e-02
1.452005620000000052e-01 4.099245188256390310e-02
1.454827790000000065e-01 4.078585334252582406e-02
1.457649960000000078e-01 4.058029779409440263e-02
1.460472130000000091e-01 4.037577989775326809e-02
1.463294300000000103e-01 4.017223154308489919e-02
1.466116460000000121e-01 3.996960545801971076e-02
1.468938630000000134e-01 3.976791643672423354e-02
1.471760799999999869e-01 3.956719162103952692e-02
1.474582969999999882e-01 3.936743663970929119e-02
1.477405139999999895e-01 3.916864209760752280e-02
1.480227309999999907e-01 3.897079987300228199e-02
1.483049469999999925e-01 3.877390674897616268e-02
1.485871639999999938e-01 3.857795882333509702e-02
1.488693809999999951e-01 3.838296282979742485e-02
1.491515979999999963e-01 3.818893032241759550e-02
1.494338149999999976e-01 3.799586185083270173e-02
1.497160319999999989e-01 3.780373197734120116e-02
1.499982480000000007e-01 3.761251486030093433e-02
1.502804650000000020e-01 3.742220958325621905e-02
1.505626820000000032e-01 3.723283299431610904e-02
1.508448990000000045e-01 3.704439084342139171e-02
1.511271160000000058e-01 3.685686660736420261e-02
1.514093330000000071e-01 3.667024276956052514e-02
1.516915490000000089e-01 3.648451868064240405e-02
1.519737660000000101e-01 3.629970023854187100e-02
1.522559830000000114e-01 3.611579354354209348e-02
1.525382000000000127e-01 3.593280055397012063e-02
1.528204169999999862e-01 3.575072314578433413e-02
1.531026339999999875e-01 3.556956557331567709e-02
1.533848509999999887e-01 3.538933293222677745e-02
1.536670669999999905e-01 3.521000921841374587e-02
1.539492839999999918e-01 3.503153974087762357e-02
1.542315009999999931e-01 3.485388035774703713e-02
