# q  I_recon
5.065792200000000106e-02 3.958994737622877347e-01
5.094013900000000233e-02 3.924239212761800322e-01
5.122235599999999667e-02 3.889728867238791965e-01
5.150457299999999794e-02 3.855464846512351440e-01
5.178678999999999921e-02 3.821446759080791566e-01
5.206900600000000101e-02 3.787674601606056957e-01
5.235122300000000228e-02 3.754149662949068933e-01
5.263343999999999662e-02 3.720874026616179386e-01
5.291565699999999789e-02 3.687848618818066471e-01
5.319787399999999916e-02 3.655073252321734412e-01
5.348009100000000043e-02 3.622548005389305548e-01
5.376230700000000223e-02 3.590274380737895066e-01
5.404452399999999657e-02 3.558253804597263925e-01
5.432674099999999784e-02 3.526486546817741985e-01
5.460895799999999911e-02 3.494971309173472984e-01
5.489117500000000038e-02 3.463707317397169971e-01
5.517339200000000166e-02 3.432695919859902189e-01
5.545560800000000345e-02 3.401938997735037828e-01
5.573782499999999779e-02 3.371437042839147136e-01
5.602004199999999906e-02 3.341189944936750478e-01
5.630225900000000033e-02 3.311197389780053402e-01
5.658447600000000161e-02 3.281458858451136162e-01
5.686669300000000288e-02 3.251973814180986189e-01
5.714890899999999774e-02 3.222742187884363729e-01
5.743112599999999901e-02 3.193763887838908522e-01
5.771334300000000028e-02 3.165039178440218759e-01
5.799556000000000155e-02 3.136568327084096608e-01
5.827777700000000283e-02 3.108351540359980403e-01
5.855999399999999716e-02 3.080387959242216755e-01
5.884220999999999896e-02 3.052676065899358471e-01
5.912442700000000023e-02 3.025214691212144702e-01
5.940664400000000150e-02 2.998004657494401370e-01
5.968886100000000278e-02 2.971046803372583422e-01
5.997107799999999711e-02 2.944340190642551480e-01
6.025329499999999838e-02 2.917882745758851870e-01
6.053551100000000018e-02 2.891673267617347332e-01
6.081772800000000145e-02 2.865712115558976536e-01
6.109994500000000273e-02 2.839999990133401098e-01
6.138216199999999706e-02 2.814535537442520718e-01
6.166437899999999833e-02 2.789316280649183910e-01
6.194659599999999960e-02 2.764340918741796660e-01
6.222881200000000140e-02 2.739610691724672087e-01
6.251102899999999574e-02 2.715126471726293511e-01
6.279324599999999701e-02 2.690885811967005381e-01
6.307546299999999828e-02 2.666884343257759360e-01
6.335767999999999955e-02 2.643119887137629354e-01
6.363989700000000083e-02 2.619594351070919092e-01
6.392211300000000263e-02 2.596309688095365664e-01
6.420433000000000390e-02 2.573263910603992288e-01
6.448654700000000517e-02 2.550453581402078451e-01
6.476876400000000644e-02 2.527876568534424551e-01
6.505098099999999384e-02 2.505533066997334135e-01
6.533319799999999511e-02 2.483423218094048535e-01
6.561541399999999691e-02 2.461545378728242639e-01
6.589763099999999818e-02 2.439896911668935631e-01
6.617984799999999945e-02 2.418476107741958925e-01
6.646206500000000073e-02 2.397282225421552837e-01
6.674428200000000200e-02 2.376314490425711079e-01
6.702649900000000327e-02 2.355571415180990058e-01
6.730871600000000454e-02 2.335051252893307061e-01
6.759093200000000634e-02 2.314752586466439499e-01
6.787314899999999374e-02 2.294674132699137670e-01
6.815536599999999501e-02 2.274814738379009882e-01
6.843758299999999628e-02 2.255172586896895537e-01
6.871979999999999755e-02 2.235745679323223045e-01
6.900201699999999883e-02 2.216532482701829565e-01
6.928423300000000062e-02 2.197532098785087151e-01
6.956645000000000190e-02 2.178743254643914495e-01
6.984866700000000317e-02 2.160163898156580164e-01
7.013088400000000444e-02 2.141791646295913287e-01
7.041310100000000571e-02 2.123624851431751837e-01
7.069531799999999311e-02 2.105662674300378123e-01
7.097753399999999491e-02 2.087904090321234529e-01
7.125975099999999618e-02 2.070346670198263406e-01
7.154196799999999745e-02 2.052987895304547727e-01
7.182418499999999872e-02 2.035826116295647581e-01
7.210640200000000000e-02 2.018860609012434748e-01
7.238861900000000127e-02 2.002090364882926909e-01
7.267083500000000307e-02 1.985513222704629599e-01
7.295305200000000434e-02 1.969126602217870781e-01
7.323526900000000561e-02 1.952928853074428761e-01
7.351748600000000688e-02 1.936918940359892705e-01
7.379970299999999428e-02 1.921095530903933757e-01
7.408191999999999555e-02 1.905456220945591361e-01
7.436413599999999735e-02 1.889998502011553116e-01
7.464635299999999862e-02 1.874720716430336998e-01
7.492856999999999990e-02 1.859622190618772652e-01
7.521078700000000117e-02 1.844701658512266917e-01
7.549300400000000244e-02 1.829956193588741509e-01
7.577522100000000371e-02 1.815382701513986174e-01
7.605743700000000551e-02 1.800980042422885286e-01
7.633965400000000678e-02 1.786748308600347168e-01
7.662187099999999418e-02 1.772686669695685835e-01
7.690408799999999545e-02 1.758791318316196284e-01
7.718630499999999672e-02 1.745058208451412685e-01
7.746852199999999800e-02 1.731486138445120782e-01
7.775073799999999979e-02 1.718075816956673996e-01
7.803295500000000107e-02 1.704826677470196727e-01
7.831517200000000234e-02 1.691735543604766245e-01
7.859738900000000361e-02 1.678798979973360472e-01
7.887960600000000488e-02 1.666015475962465409e-01
7.916182300000000616e-02 1.653384653529931247e-01
7.944403899999999408e-02 1.640905400286849503e-01
7.972625599999999535e-02 1.628574793729958003e-01
8.000847299999999662e-02 1.616389975717954508e-01
8.029068999999999789e-02 1.604349353409565693e-01
8.057290699999999917e-02 1.592452026199031867e-01
8.085512400000000044e-02 1.580696722640725360e-01
8.113734000000000224e-02 1.569081496078133797e-01
8.141955700000000351e-02 1.557604249394624329e-01
8.170177400000000478e-02 1.546263428026529718e-01
8.198399100000000606e-02 1.535057632175752806e-01
8.226620799999999345e-02 1.523985190652503985e-01
8.254842499999999472e-02 1.513043967171287252e-01
8.283064099999999652e-02 1.502231897050825549e-01
8.311285799999999779e-02 1.491547353120454000e-01
8.339507499999999907e-02 1.480989056685070859e-01
8.367729200000000034e-02 1.470555547531609830e-01
8.395950900000000161e-02 1.460245144566180153e-01
8.424172600000000288e-02 1.450056153659848301e-01
8.452394300000000416e-02 1.439986916061736788e-01
8.480615900000000595e-02 1.430035819682095866e-01
8.508837599999999335e-02 1.420201061523620745e-01
8.537059299999999462e-02 1.410480826487379713e-01
8.565280999999999589e-02 1.400873367103835920e-01
8.593502699999999717e-02 1.391377548181260415e-01
8.621724399999999844e-02 1.381992428137243656e-01
8.649946000000000024e-02 1.372716565113631382e-01
8.678167700000000151e-02 1.363547753829603693e-01
8.706389400000000278e-02 1.354483985312381622e-01
8.734611100000000405e-02 1.345523894854201152e-01
8.762832800000000533e-02 1.336666315217708290e-01
8.791054500000000660e-02 1.327909846324218657e-01
8.819276099999999452e-02 1.319252856485742254e-01
8.847497799999999579e-02 1.310693664117567880e-01
8.875719499999999706e-02 1.302230921417721898e-01
8.903941199999999834e-02 1.293863312251137265e-01
8.932162899999999961e-02 1.285589456432973954e-01
8.960384600000000088e-02 1.277407908715243456e-01
8.988606200000000268e-02 1.269317325864810220e-01
9.016827900000000395e-02 1.261316572229015109e-01
9.045049600000000523e-02 1.253404638826955131e-01
9.073271300000000650e-02 1.245579896606013176e-01
9.101492999999999389e-02 1.237840174465282272e-01
9.129714699999999516e-02 1.230183582132832881e-01
9.157936299999999696e-02 1.222609283411867503e-01
9.186157999999999824e-02 1.215116560666184009e-01
9.214379699999999951e-02 1.207704439737663088e-01
9.242601400000000078e-02 1.200371640485439484e-01
9.270823100000000205e-02 1.193116826247643675e-01
9.299044800000000333e-02 1.185938514039348579e-01
9.327266400000000512e-02 1.178835242778279446e-01
9.355488100000000640e-02 1.171805826980695242e-01
9.383709799999999379e-02 1.164849418469625225e-01
9.411931499999999506e-02 1.157965003265980924e-01
9.440153199999999634e-02 1.151151169380907613e-01
9.468374899999999761e-02 1.144406459057826925e-01
9.496596499999999941e-02 1.137729697095238024e-01
9.524818200000000068e-02 1.131119812078418135e-01
9.553039900000000195e-02 1.124575950013738668e-01
9.581261600000000322e-02 1.118097579867726316e-01
9.609483300000000450e-02 1.111684119799257880e-01
9.637705000000000577e-02 1.105333895458640442e-01
9.665926599999999369e-02 1.099044597025269354e-01
9.694148299999999496e-02 1.092814553348526313e-01
9.722369999999999624e-02 1.086643710708111721e-01
9.750591699999999751e-02 1.080532094898856710e-01
9.778813399999999878e-02 1.074478788141013386e-01
9.807035100000000005e-02 1.068482360936381381e-01
9.835256700000000185e-02 1.062541637463745997e-01
9.863478400000000312e-02 1.056655841753166847e-01
9.891700100000000440e-02 1.050824285363394506e-01
9.919921800000000567e-02 1.045046021365103883e-01
9.948143499999999306e-02 1.039319986081375241e-01
9.976365199999999434e-02 1.033645051101959866e-01
1.000458679999999961e-01 1.028019996063876396e-01
1.003280849999999974e-01 1.022443657289952568e-01
1.006103019999999987e-01 1.016915850043566272e-01
1.008925190000000000e-01 1.011436759884272174e-01
1.011747360000000012e-01 1.006005809433016818e-01
1.014569530000000025e-01 1.000621218544723023e-01
1.017391690000000043e-01 9.952813007203673012e-02
1.020213860000000056e-01 9.899854597873535000e-02
1.023036030000000068e-01 9.847336010523309591e-02
1.025858199999999942e-01 9.795253840113880839e-02
1.028680369999999955e-01 9.743601453096123466e-02
1.031502539999999968e-01 9.692370992406305896e-02
1.034324699999999986e-01 9.641549269090564367e-02
1.037146869999999999e-01 9.591120898880393930e-02
1.039969040000000011e-01 9.541081227875751469e-02
1.042791210000000024e-01 9.491438440259300502e-02
1.045613380000000037e-01 9.442197088040336916e-02
1.048435550000000049e-01 9.393339332133317232e-02
1.051257720000000062e-01 9.344840784885903584e-02
1.054079879999999941e-01 9.296690241923433184e-02
1.056902049999999954e-01 9.248890987345177728e-02
1.059724219999999967e-01 9.201446393743135943e-02
1.062546389999999980e-01 9.154354090145558343e-02
1.065368559999999992e-01 9.107609997080789999e-02
1.068190730000000005e-01 9.061206012681070898e-02
1.071012890000000023e-01 9.015130014169282779e-02
1.073835060000000036e-01 8.969371502645105687e-02
1.076657230000000048e-01 8.923929576307317035e-02
1.079479400000000061e-01 8.878805170798448332e-02
1.082301569999999935e-01 8.833994190881051811e-02
1.085123739999999948e-01 8.789487818433527888e-02
1.087945899999999966e-01 8.745278287847428611e-02
1.090768069999999978e-01 8.701361149687598939e-02
1.093590239999999991e-01 8.657733258031377610e-02
1.096412410000000004e-01 8.614391369064675064e-02
1.099234580000000017e-01 8.571332288841328195e-02
1.102056750000000029e-01 8.528552035448917767e-02
1.104878910000000047e-01 8.486044311866070000e-02
1.107701080000000060e-01 8.443802070415024064e-02
1.110523249999999934e-01 8.401821387708165167e-02
1.113345419999999947e-01 8.360100230989646330e-02
1.116167589999999959e-01 8.318636397002250604e-02
1.118989759999999972e-01 8.277427064015929759e-02
1.121811919999999990e-01 8.236469408465117714e-02
1.124634090000000003e-01 8.195759665742938238e-02
1.127456260000000016e-01 8.155294154076299373e-02
1.130278430000000028e-01 8.115067449028261215e-02
1.133100600000000041e-01 8.075070172203080432e-02
1.135922770000000054e-01 8.035293304309262807e-02
1.138744929999999933e-01 7.995738589059793455e-02
1.141567099999999946e-01 7.956413912925580645e-02
1.144389269999999958e-01 7.917321931820475722e-02
1.147211439999999971e-01 7.878452365924780432e-02
1.150033609999999984e-01 7.839794026980767550e-02
1.152855779999999997e-01 7.801343586727292612e-02
1.155677940000000015e-01 7.763102232260346569e-02
1.158500110000000027e-01 7.725070067420972131e-02
1.161322280000000040e-01 7.687246156903981831e-02
1.164144450000000053e-01 7.649628736465771683e-02
1.166966620000000066e-01 7.612211649673311653e-02
1.169788789999999939e-01 7.574986596219261681e-02
1.172610949999999957e-01 7.537950640729992879e-02
1.175433119999999970e-01 7.501109862361740599e-02
1.178255289999999983e-01 7.464470081947433000e-02
1.181077459999999996e-01 7.428024903200475260e-02
1.183899630000000008e-01 7.391762565410774088e-02
1.186721800000000021e-01 7.355675659686813916e-02
1.189543960000000039e-01 7.319763959198076486e-02
1.192366130000000052e-01 7.284027819396880765e-02
1.195188300000000065e-01 7.248470098844156384e-02
1.198010469999999938e-01 7.213094303990791323e-02
1.200832639999999951e-01 7.177900029549250105e-02
1.203654809999999964e-01 7.142881189756354610e-02
1.206476979999999977e-01 7.108031592638391905e-02
1.209299139999999995e-01 7.073347137460177236e-02
1.212121310000000007e-01 7.038824155514081249e-02
1.214943480000000020e-01 7.004463036928991471e-02
1.217765650000000033e-01 6.970268874597720932e-02
1.220587820000000046e-01 6.936245154636545840e-02
1.223409990000000058e-01 6.902385435374168432e-02
1.226232149999999937e-01 6.868680419643360957e-02
1.229054319999999950e-01 6.835126907904824634e-02
1.231876489999999963e-01 6.801729679077023194e-02
1.234698659999999976e-01 6.768492169703166361e-02
1.237520829999999988e-01 6.735410237137863521e-02
1.240343000000000001e-01 6.702477739815250468e-02
1.243165160000000019e-01 6.669692814093465538e-02
1.245987330000000032e-01 6.637057680667758641e-02
1.248809500000000045e-01 6.604574570709974279e-02
1.251631669999999918e-01 6.572243354604465071e-02
1.254453839999999931e-01 6.540063192061734698e-02
1.257276009999999944e-01 6.508030198401575095e-02
1.260098169999999962e-01 6.476137675385766623e-02
1.262920339999999975e-01 6.444380787802801713e-02
1.265742509999999987e-01 6.412763401827617504e-02
1.268564680000000000e-01 6.381290828307634166e-02
1.271386850000000013e-01 6.349962509983012038e-02
1.274209020000000026e-01 6.318772799383541583e-02
1.277031180000000044e-01 6.287717770352949098e-02
1.279853350000000056e-01 6.256798876334795922e-02
1.282675520000000069e-01 6.226018872634539458e-02
1.285497690000000082e-01 6.195377785460076669e-02
1.288319860000000094e-01 6.164873590991447327e-02
1.291142030000000107e-01 6.134503859058513392e-02
1.293964190000000125e-01 6.104265261447739538e-02
1.296786360000000138e-01 6.074154311701328995e-02
1.299608529999999873e-01 6.044172340500520574e-02
1.302430699999999886e-01 6.014323738043686474e-02
1.305252869999999898e-01 5.984610708339261481e-02
1.308075039999999911e-01 5.955029707290419860e-02
1.310897199999999929e-01 5.925576615316333756e-02
1.313719369999999942e-01 5.896249551131492461e-02
1.316541539999999955e-01 5.867048570395026058e-02
1.319363709999999967e-01 5.837974147508311062e-02
1.322185879999999980e-01 5.809027892161856138e-02
1.325008049999999993e-01 5.780211154136597612e-02
1.327830210000000011e-01 5.751521243252229187e-02
1.330652380000000023e-01 5.722952810044337063e-02
1.333474550000000036e-01 5.694502799494957634e-02
1.336296720000000049e-01 5.666172180994541452e-02
1.339118890000000062e-01 5.637962694641152767e-02
1.341941060000000074e-01 5.609878390582290208e-02
1.344763220000000092e-01 5.581924543218494406e-02
1.347585390000000105e-01 5.554100022500596534e-02
1.350407560000000118e-01 5.526392761234337481e-02
1.353229730000000131e-01 5.498791559017382480e-02
1.356051899999999866e-01 5.471301782072714864e-02
1.358874069999999878e-01 5.443936320498990455e-02
1.361696239999999891e-01 5.416700202258470376e-02
1.364518399999999909e-01 5.389585501328150036e-02
1.367340569999999922e-01 5.362583889665187287e-02
1.370162739999999935e-01 5.335694783955739068e-02
1.372984909999999947e-01 5.308920580462301447e-02
1.375807079999999960e-01 5.282263658267020295e-02
1.378629249999999973e-01 5.255726356567989865e-02
1.381451409999999991e-01 5.229309960401345991e-02
1.384273580000000003e-01 5.203008659173796041e-02
1.387095750000000016e-01 5.176814572208342929e-02
1.389917920000000029e-01 5.150726459576430299e-02
1.392740090000000042e-01 5.124752109725840693e-02
1.395562260000000054e-01 5.098897985933581456e-02
1.398384420000000072e-01 5.073160309395563505e-02
1.401206590000000085e-01 5.047531791400330231e-02
1.404028760000000098e-01 5.022010776863616160e-02
1.406850930000000111e-01 4.996601998716443394e-02
1.409673100000000123e-01 4.971309321917867508e-02
1.412495270000000136e-01 4.946130726831094587e-02
1.415317429999999876e-01 4.921062570134623199e-02
1.418139599999999889e-01 4.896101224467679786e-02
1.420961769999999902e-01 4.871243637105919511e-02
1.423783939999999915e-01 4.846488393864651495e-02
1.426606109999999927e-01 4.821841211810226624e-02
1.429428279999999940e-01 4.797309336405723712e-02
1.432250439999999958e-01 4.772892764900883017e-02
1.435072609999999971e-01 4.748584017034591931e-02
1.437894779999999983e-01 4.724377931156575894e-02
1.440716949999999996e-01 4.700278011191313249e-02
1.443539120000000009e-01 4.676289413995093208e-02
1.446361290000000022e-01 4.652410315361688725e-02
1.449183450000000040e-01 4.628632775095070651e-02
1.452005620000000052e-01 4.604951837364813089e-02
1.454827790000000065e-01 4.581374170900654602e-02
1.457649960000000078e-01 4.557908139727492869e-02
1.460472130000000091e-01 4.534553227832486405e-02
1.463294300000000103e-01 4.511301804517433428e-02
1.466116460000000121e-01 4.488148554708366877e-02
1.468938630000000134e-01 4.465095058407586581e-02
1.471760799999999869e-01 4.442144285596161257e-02
1.474582969999999882e-01 4.419296952687959412e-02
1.477405139999999895e-01 4.396552207135918239e-02
1.480227309999999907e-01 4.373909280298073771e-02
1.483049469999999925e-01 4.351367794245124265e-02
1.485871639999999938e-01 4.328927263611062615e-02
1.488693809999999951e-01 4.306588404776959256e-02
1.491515979999999963e-01 4.284352475994226278e-02
1.494338149999999976e-01 4.262219568980286227e-02
1.497160319999999989e-01 4.240187019166401228e-02
1.499982480000000007e-01 4.218252117462943651e-02
1.502804650000000020e-01 4.196414703697929488e-02
1.505626820000000032e-01 4.174676474437052226e-02
1.508448990000000045e-01 4.153037974591049231e-02
1.511271160000000058e-01 4.131497453590471380e-02
1.514093330000000071e-01 4.110053072108706129e-02
1.516915490000000089e-01 4.088704858836171574e-02
1.519737660000000101e-01 4.067453557246236001e-02
1.522559830000000114e-01 4.046299879865915272e-02
1.525382000000000127e-01 4.025243961754308014e-02
1.528204169999999862e-01 4.004285924041386946e-02
1.531026339999999875e-01 3.983426214276554467e-02
1.533848509999999887e-01 3.962665403644589912e-02
1.536670669999999905e-01 3.942001781906487312e-02
1.539492839999999918e-01 3.921429434266011232e-02
1.542315009999999931e-01 3.900943605327199942e-02
1.545137179999999943e-01 3.880548641771038726e-02
1.547959349999999956e-01 3.860252679160384309e-02
1.550781519999999969e-01 3.840058441581021415e-02
1.553603679999999987e-01 3.819960462405238427e-02
1.556425850000000000e-01 3.799953203119380007e-02
1.559248020000000012e-01 3.780036454595624151e-02
1.562070190000000025e-01 3.760211848464440482e-02
1.564892360000000038e-01 3.740479977566339709e-02
1.567714530000000051e-01 3.720840004427530129e-02
1.570536690000000069e-01 3.701291288459458012e-02
1.573358860000000081e-01 3.681834237477994709e-02
1.576181030000000094e-01 3.662469854194789348e-02
1.579003200000000107e-01 3.643197773366949055e-02
1.581825370000000119e-01 3.624016022620848293e-02
1.584647540000000132e-01 3.604923088886370641e-02
1.587469699999999873e-01 3.585920219252140828e-02
1.590291869999999885e-01 3.567009185825084638e-02
1.593114039999999898e-01 3.548189613895492284e-02
1.595936209999999911e-01 3.529458438533319975e-02
1.598758379999999923e-01 3.510813475862441246e-02
1.601580549999999936e-01 3.492256903664089918e-02
1.604402709999999954e-01 3.473791963156149659e-02
1.607224879999999967e-01 3.455417768345481200e-02
1.610047049999999980e-01 3.437129668422730239e-02
1.612869219999999992e-01 3.418924319877023055e-02
1.615691390000000005e-01 3.400804266698662093e-02
1.618513560000000018e-01 3.382773291824631851e-02
1.621335720000000036e-01 3.364832102266117342e-02
1.624157890000000048e-01 3.346978359346172716e-02
1.626980060000000061e-01 3.329210622398402070e-02
1.629802230000000074e-01 3.311530131440726388e-02
1.632624400000000087e-01 3.293938452613090484e-02
1.635446570000000099e-01 3.276432963151416217e-02
1.638268730000000117e-01 3.259007666301142608e-02
1.641090900000000130e-01 3.241659665210135099e-02
1.643913069999999865e-01 3.224396452189685208e-02
1.646735239999999878e-01 3.207226593121212388e-02
1.649557409999999891e-01 3.190147664792569726e-02
1.652379579999999903e-01 3.173149117783068823e-02
1.655201739999999921e-01 3.156224826275531858e-02
1.658023909999999934e-01 3.139380727012920647e-02
1.660846079999999947e-01 3.122624396750215900e-02
1.663668249999999960e-01 3.105956347307306867e-02
1.666490419999999972e-01 3.089372421365417856e-02
1.669312589999999985e-01 3.072869358625067090e-02
1.672134750000000003e-01 3.056446315874494432e-02
