# q  I_recon
1.566303399999999929e-02 9.031185814569050452e-01
1.594525100000000056e-02 8.998299252595304276e-01
1.622746799999999837e-02 8.964985121886288599e-01
1.650968499999999964e-02 8.931251120336139993e-01
1.679190200000000091e-02 8.897104051064455010e-01
1.707411899999999871e-02 8.862550934821034065e-01
1.735633500000000051e-02 8.827600076412289720e-01
1.763855199999999832e-02 8.792259687238699328e-01
1.792076899999999959e-02 8.756537459654465394e-01
1.820298600000000086e-02 8.720440051678397531e-01
1.848520299999999866e-02 8.683974470361786047e-01
1.876741999999999994e-02 8.647149235402197265e-01
1.904963600000000173e-02 8.609973321593883400e-01
1.933185299999999954e-02 8.572454434474914287e-01
1.961407000000000081e-02 8.534599867012022667e-01
1.989628699999999861e-02 8.496417168145522503e-01
2.017850399999999988e-02 8.457915325062396183e-01
2.046072100000000116e-02 8.419103519415839232e-01
2.074293799999999896e-02 8.379988984332912283e-01
2.102515400000000076e-02 8.340577468622042412e-01
2.130737099999999856e-02 8.300875250285592033e-01
2.158958799999999983e-02 8.260892088457497673e-01
2.187180500000000111e-02 8.220638071161340266e-01
2.215402199999999891e-02 8.180121590926628938e-01
2.243623900000000018e-02 8.139349765288579341e-01
2.271845499999999851e-02 8.098330101348796273e-01
2.300067199999999978e-02 8.057070421791461268e-01
2.328288900000000106e-02 8.015579057857377121e-01
2.356510599999999886e-02 7.973863517236479126e-01
2.384732300000000013e-02 7.931930849132869943e-01
2.412954000000000140e-02 7.889788633290721886e-01
2.441175599999999973e-02 7.847445917959038342e-01
2.469397300000000101e-02 7.804911361686142079e-01
2.497618999999999881e-02 7.762192595395795980e-01
2.525840700000000008e-02 7.719296201822825054e-01
2.554062400000000135e-02 7.676229404860024363e-01
2.582284099999999916e-02 7.633000859512553138e-01
2.610505700000000096e-02 7.589619404245193657e-01
2.638727399999999876e-02 7.546091910410552828e-01
2.666949100000000003e-02 7.502424888975237627e-01
2.695170800000000130e-02 7.458625343185567580e-01
2.723392499999999911e-02 7.414701560160326110e-01
2.751614200000000038e-02 7.370661848261911286e-01
2.779835799999999871e-02 7.326513614421850118e-01
2.808057499999999998e-02 7.282263280186003218e-01
2.836279200000000125e-02 7.237918220967022309e-01
2.864500899999999906e-02 7.193486516885199133e-01
2.892722600000000033e-02 7.148976091259291454e-01
2.920944300000000160e-02 7.104393089951049900e-01
2.949165899999999993e-02 7.059743050381870333e-01
2.977387600000000120e-02 7.015032211567440168e-01
3.005609299999999900e-02 6.970269158090213191e-01
3.033831000000000028e-02 6.925462199720462397e-01
3.062052700000000155e-02 6.880617830976731852e-01
3.090274399999999935e-02 6.835741840107012468e-01
3.118496000000000115e-02 6.790840717207522470e-01
3.146717699999999895e-02 6.745921252710235239e-01
3.174939400000000023e-02 6.700990590008689685e-01
3.203161100000000150e-02 6.656054667073149078e-01
3.231382800000000277e-02 6.611119071450799467e-01
3.259604499999999710e-02 6.566190109893097482e-01
3.287826099999999890e-02 6.521275174919826112e-01
3.316047800000000018e-02 6.476380964806556229e-01
3.344269500000000145e-02 6.431513253546178310e-01
3.372491200000000272e-02 6.386677238738182050e-01
3.400712899999999705e-02 6.341878845084844007e-01
3.428934599999999833e-02 6.297124842126691213e-01
3.457156200000000013e-02 6.252421803454834004e-01
3.485377900000000140e-02 6.207774027970216491e-01
3.513599600000000267e-02 6.163185839985282355e-01
3.541821299999999700e-02 6.118662756120791801e-01
3.570042999999999828e-02 6.074211709199875964e-01
3.598264699999999955e-02 6.029839199853768150e-01
3.626486400000000082e-02 5.985549741284581504e-01
3.654708000000000262e-02 5.941347566951800108e-01
3.682929699999999695e-02 5.897237658824239226e-01
3.711151399999999823e-02 5.853226621682775521e-01
3.739373099999999950e-02 5.809320276541811712e-01
3.767594800000000077e-02 5.765522064594790219e-01
3.795816500000000204e-02 5.721834998665998873e-01
3.824038099999999690e-02 5.678263968833788811e-01
3.852259799999999818e-02 5.634814873479976338e-01
3.880481499999999945e-02 5.591493572239719656e-01
3.908703200000000072e-02 5.548304039208008520e-01
3.936924900000000199e-02 5.505249947967155721e-01
3.965146600000000326e-02 5.462335563987800180e-01
3.993368199999999812e-02 5.419565759590553311e-01
4.021589899999999940e-02 5.376944619329705466e-01
4.049811600000000067e-02 5.334475713459686519e-01
4.078033300000000194e-02 5.292162354607243824e-01
4.106255000000000321e-02 5.250008667381022009e-01
4.134476699999999755e-02 5.208019338765348394e-01
4.162698299999999935e-02 5.166198624619184887e-01
4.190920000000000062e-02 5.124548855775158396e-01
4.219141700000000189e-02 5.083072702645867746e-01
4.247363400000000316e-02 5.041774060077305331e-01
4.275585099999999750e-02 5.000657678073818779e-01
4.303806799999999877e-02 4.959727548437502520e-01
4.332028400000000057e-02 4.918986075861017104e-01
4.360250100000000184e-02 4.878435091895625408e-01
4.388471800000000311e-02 4.838077788621026332e-01
4.416693499999999745e-02 4.797917732561799431e-01
4.444915199999999872e-02 4.757958158098083423e-01
4.473136899999999999e-02 4.718201619638870969e-01
4.501358500000000179e-02 4.678650813811863762e-01
4.529580200000000306e-02 4.639308731581961442e-01
4.557801899999999740e-02 4.600179132879079202e-01
4.586023599999999867e-02 4.561264425513350540e-01
4.614245299999999994e-02 4.522564823228437114e-01
4.642467000000000121e-02 4.484080712381796063e-01
4.670688600000000301e-02 4.445815631874032170e-01
4.698910299999999735e-02 4.407774059067140482e-01
4.727131999999999862e-02 4.369959351507247125e-01
4.755353699999999989e-02 4.332372238660491259e-01
4.783575400000000116e-02 4.295013406226370622e-01
4.811797100000000244e-02 4.257884759361766913e-01
4.840018699999999729e-02 4.220988817285529771e-01
4.868240399999999857e-02 4.184327148310641453e-01
4.896462099999999984e-02 4.147900893292193469e-01
4.924683800000000111e-02 4.111711168495122415e-01
4.952905500000000238e-02 4.075760093985951182e-01
4.981127199999999672e-02 4.040050130446256049e-01
5.009348799999999852e-02 4.004582935242930186e-01
5.037570499999999979e-02 3.969358563947225083e-01
5.065792200000000106e-02 3.934377644225124926e-01
5.094013900000000233e-02 3.899642120946578694e-01
5.122235599999999667e-02 3.865154365535546921e-01
5.150457299999999794e-02 3.830915471621574309e-01
5.178678999999999921e-02 3.796925012578198366e-01
5.206900600000000101e-02 3.763182945110197242e-01
5.235122300000000228e-02 3.729690492223625142e-01
5.263343999999999662e-02 3.696449664152553494e-01
5.291565699999999789e-02 3.663461325455865669e-01
5.319787399999999916e-02 3.630725239614167599e-01
5.348009100000000043e-02 3.598241435215686068e-01
5.376230700000000223e-02 3.566011361068675001e-01
5.404452399999999657e-02 3.534036388796131245e-01
5.432674099999999784e-02 3.502316730525416588e-01
5.460895799999999911e-02 3.470851027884152562e-01
5.489117500000000038e-02 3.439638446050523046e-01
5.517339200000000166e-02 3.408680271743684265e-01
5.545560800000000345e-02 3.377978324343456351e-01
5.573782499999999779e-02 3.347533040051575703e-01
5.602004199999999906e-02 3.317344257324452150e-01
5.630225900000000033e-02 3.287411606708099954e-01
5.658447600000000161e-02 3.257734500310989212e-01
5.686669300000000288e-02 3.228312330628326232e-01
5.714890899999999774e-02 3.199144973413070581e-01
5.743112599999999901e-02 3.170232294928161942e-01
5.771334300000000028e-02 3.141574510071942772e-01
5.799556000000000155e-02 3.113171816379051715e-01
5.827777700000000283e-02 3.085024348109379755e-01
5.855999399999999716e-02 3.057131190164893431e-01
5.884220999999999896e-02 3.029490779933134981e-01
5.912442700000000023e-02 3.002101896472267883e-01
5.940664400000000150e-02 2.974965288792368878e-01
5.968886100000000278e-02 2.948081721027235313e-01
5.997107799999999711e-02 2.921450201769158483e-01
6.025329499999999838e-02 2.895068617892280205e-01
6.053551100000000018e-02 2.868935723956088091e-01
6.081772800000000145e-02 2.843051824946503658e-01
6.109994500000000273e-02 2.817417563621000820e-01
6.138216199999999706e-02 2.792031517487085224e-01
6.166437899999999833e-02 2.766891134810027242e-01
6.194659599999999960e-02 2.741995051884260071e-01
6.222881200000000140e-02 2.717344471072199452e-01
6.251102899999999574e-02 2.692940229272007269e-01
6.279324599999999701e-02 2.668779829905504331e-01
6.307546299999999828e-02 2.644858847158533810e-01
6.335767999999999955e-02 2.621175046040533085e-01
6.363989700000000083e-02 2.597730277773137031e-01
6.392211300000000263e-02 2.574526439047916115e-01
6.420433000000000390e-02 2.551561487939211781e-01
6.448654700000000517e-02 2.528831932659727499e-01
6.476876400000000644e-02 2.506335590048950901e-01
6.505098099999999384e-02 2.484072609055981151e-01
6.533319799999999511e-02 2.462043086024782446e-01
6.561541399999999691e-02 2.440245336691819478e-01
6.589763099999999818e-02 2.418676685049658825e-01
6.617984799999999945e-02 2.397335373698545047e-01
6.646206500000000073e-02 2.376220600278293460e-01
6.674428200000000200e-02 2.355331531374408871e-01
6.702649900000000327e-02 2.334666636881376212e-01
6.730871600000000454e-02 2.314224133574240005e-01
6.759093200000000634e-02 2.294002564564145974e-01
6.787314899999999374e-02 2.274000603488275651e-01
6.815536599999999501e-02 2.254217053382233382e-01
6.843758299999999628e-02 2.234650056963897735e-01
6.871979999999999755e-02 2.215297575477254699e-01
6.900201699999999883e-02 2.196158033289459521e-01
6.928423300000000062e-02 2.177230485746905475e-01
6.956645000000000190e-02 2.158513616824790371e-01
6.984866700000000317e-02 2.140005343528823822e-01
7.013088400000000444e-02 2.121703255590462467e-01
7.041310100000000571e-02 2.103605665263365565e-01
7.069531799999999311e-02 2.085711679015708198e-01
7.097753399999999491e-02 2.068020224469149237e-01
7.125975099999999618e-02 2.050528856485649976e-01
7.154196799999999745e-02 2.033235047347002056e-01
7.182418499999999872e-02 2.016137122006085025e-01
7.210640200000000000e-02 1.999234313883420933e-01
7.238861900000000127e-02 1.982525572209819786e-01
7.267083500000000307e-02 1.966008696885125084e-01
7.295305200000000434e-02 1.949681070847276987e-01
7.323526900000000561e-02 1.933541018401327416e-01
7.351748600000000688e-02 1.917587490334446976e-01
7.379970299999999428e-02 1.901819137255052194e-01
7.408191999999999555e-02 1.886233531516421369e-01
7.436413599999999735e-02 1.870828138644822780e-01
7.464635299999999862e-02 1.855601270022902149e-01
7.492856999999999990e-02 1.840552216126414287e-01
7.521078700000000117e-02 1.825679683697204736e-01
7.549300400000000244e-02 1.810980744737497317e-01
7.577522100000000371e-02 1.796452306749941885e-01
7.605743700000000551e-02 1.782093211907806451e-01
7.633965400000000678e-02 1.767903520691780361e-01
7.662187099999999418e-02 1.753882376049172298e-01
7.690408799999999545e-02 1.740025959609149964e-01
7.718630499999999672e-02 1.726330217010660362e-01
7.746852199999999800e-02 1.712793939279142197e-01
7.775073799999999979e-02 1.699417828300016364e-01
7.803295500000000107e-02 1.686201307084936041e-01
7.831517200000000234e-02 1.673141178797989681e-01
7.859738900000000361e-02 1.660233988102277347e-01
7.887960600000000488e-02 1.647478222730419939e-01
7.916182300000000616e-02 1.634873513772557296e-01
7.944403899999999408e-02 1.622418753921557322e-01
7.972625599999999535e-02 1.610111017324917793e-01
8.000847299999999662e-02 1.597947440952784404e-01
8.029068999999999789e-02 1.585926425621766167e-01
8.057290699999999917e-02 1.574047063595596097e-01
8.085512400000000044e-02 1.562308079762901036e-01
8.113734000000000224e-02 1.550707530343916896e-01
8.141955700000000351e-02 1.539243323186083312e-01
8.170177400000000478e-02 1.527913918036116481e-01
8.198399100000000606e-02 1.516717933857776313e-01
8.226620799999999345e-02 1.505653707692095611e-01
8.254842499999999472e-02 1.494719093470552040e-01
8.283064099999999652e-02 1.483912018752909789e-01
8.311285799999999779e-02 1.473230875228125347e-01
8.339507499999999907e-02 1.462674414161418968e-01
8.367729200000000034e-02 1.452241194398412316e-01
8.395950900000000161e-02 1.441929537068904754e-01
8.424172600000000288e-02 1.431737751573747830e-01
8.452394300000000416e-02 1.421664199604988355e-01
8.480615900000000595e-02 1.411707295846996724e-01
8.508837599999999335e-02 1.401865257318644087e-01
8.537059299999999462e-02 1.392136279719016767e-01
8.565280999999999589e-02 1.382518627280844015e-01
8.593502699999999717e-02 1.373011185293635528e-01
8.621724399999999844e-02 1.363613035631147663e-01
8.649946000000000024e-02 1.354322759376145324e-01
8.678167700000000151e-02 1.345138173320473141e-01
8.706389400000000278e-02 1.336057292526395823e-01
8.734611100000000405e-02 1.327078785298853036e-01
8.762832800000000533e-02 1.318201519694494062e-01
8.791054500000000660e-02 1.309424117757646833e-01
8.819276099999999452e-02 1.300744955179734541e-01
8.847497799999999579e-02 1.292162363802417946e-01
8.875719499999999706e-02 1.283675040048420923e-01
8.903941199999999834e-02 1.275281719357917454e-01
8.932162899999999961e-02 1.266981053599588181e-01
8.960384600000000088e-02 1.258771609748461640e-01
8.988606200000000268e-02 1.250652062601822212e-01
9.016827900000000395e-02 1.242621319530373553e-01
9.045049600000000523e-02 1.234678419997135429e-01
9.073271300000000650e-02 1.226821764357017980e-01
9.101492999999999389e-02 1.219049193556402816e-01
9.129714699999999516e-02 1.211358837991141774e-01
9.157936299999999696e-02 1.203749913884801376e-01
9.186157999999999824e-02 1.196221761147986534e-01
9.214379699999999951e-02 1.188773442657557605e-01
9.242601400000000078e-02 1.181403697914646667e-01
9.270823100000000205e-02 1.174111213306671536e-01
9.299044800000000333e-02 1.166894540837344757e-01
9.327266400000000512e-02 1.159752256963703931e-01
9.355488100000000640e-02 1.152683215478138290e-01
9.383709799999999379e-02 1.145686609494948743e-01
9.411931499999999506e-02 1.138761463016750020e-01
9.440153199999999634e-02 1.131906393329554367e-01
9.468374899999999761e-02 1.125119971541005404e-01
9.496596499999999941e-02 1.118401064399493633e-01
9.524818200000000068e-02 1.111748650670846827e-01
9.553039900000000195e-02 1.105161920861126024e-01
9.581261600000000322e-02 1.098640373045902535e-01
9.609483300000000450e-02 1.092183452803696248e-01
9.637705000000000577e-02 1.085789519338466597e-01
9.665926599999999369e-02 1.079456300260328294e-01
9.694148299999999496e-02 1.073182162828788810e-01
9.722369999999999624e-02 1.066967095226522139e-01
9.750591699999999751e-02 1.060811164955106078e-01
9.778813399999999878e-02 1.054713491864286007e-01
9.807035100000000005e-02 1.048672681834749015e-01
9.835256700000000185e-02 1.042687590787008955e-01
9.863478400000000312e-02 1.036757466680798268e-01
9.891700100000000440e-02 1.030881646091526965e-01
9.919921800000000567e-02 1.025059218891642143e-01
9.948143499999999306e-02 1.019289164051399715e-01
9.976365199999999434e-02 1.013570396601266299e-01
1.000458679999999961e-01 1.007901741091046244e-01
1.003280849999999974e-01 1.002282075543677597e-01
1.006103019999999987e-01 9.967112366352838537e-02
1.008925190000000000e-01 9.911894222844888636e-02
1.011747360000000012e-01 9.857160793408759059e-02
1.014569530000000025e-01 9.802894706188823581e-02
1.017391690000000043e-01 9.749079529907163366e-02
1.020213860000000056e-01 9.695709644452667197e-02
1.023036030000000068e-01 9.642784412942793926e-02
1.025858199999999942e-01 9.590300660743629468e-02
1.028680369999999955e-01 9.538251874076610071e-02
1.031502539999999968e-01 9.486630362580737719e-02
1.034324699999999986e-01 9.435423417021021608e-02
1.037146869999999999e-01 9.384616230303423345e-02
1.039969040000000011e-01 9.334204449698542405e-02
1.042791210000000024e-01 9.284196201214192645e-02
1.045613380000000037e-01 9.234596033626574219e-02
1.048435550000000049e-01 9.185386495753705693e-02
1.051257720000000062e-01 9.136543704254547482e-02
1.054079879999999941e-01 9.088056793674692546e-02
1.056902049999999954e-01 9.039929191462310609e-02
1.059724219999999967e-01 8.992164412129700912e-02
1.062546389999999980e-01 8.944760250371590338e-02
1.065368559999999992e-01 8.897712801540914873e-02
1.068190730000000005e-01 8.851014193834713661e-02
1.071012890000000023e-01 8.804652592992383286e-02
1.073835060000000036e-01 8.758617753444059018e-02
1.076657230000000048e-01 8.712908892291529317e-02
1.079479400000000061e-01 8.667527032189038805e-02
1.082301569999999935e-01 8.622468227452756429e-02
1.085123739999999948e-01 8.577723868227682402e-02
1.087945899999999966e-01 8.533286385678405528e-02
1.090768069999999978e-01 8.489151473677300497e-02
1.093590239999999991e-01 8.445316123721398338e-02
1.096412410000000004e-01 8.401777278263432291e-02
1.099234580000000017e-01 8.358531971674536265e-02
1.102056750000000029e-01 8.315576378814953928e-02
1.104878910000000047e-01 8.272904132460291715e-02
1.107701080000000060e-01 8.230508084294436977e-02
1.110523249999999934e-01 8.188384442664033147e-02
1.113345419999999947e-01 8.146531482082172704e-02
1.116167589999999959e-01 8.104947234511186704e-02
1.118989759999999972e-01 8.063628900458121029e-02
1.121811919999999990e-01 8.022573647361458393e-02
1.124634090000000003e-01 7.981777766876801961e-02
1.127456260000000016e-01 7.941237680202041516e-02
1.130278430000000028e-01 7.900948064270287008e-02
1.133100600000000041e-01 7.860899636742434138e-02
1.135922770000000054e-01 7.821083459058668363e-02
1.138744929999999933e-01 7.781501195689838335e-02
1.141567099999999946e-01 7.742160554996499466e-02
1.144389269999999958e-01 7.703064159171790770e-02
1.147211439999999971e-01 7.664202018462516752e-02
1.150033609999999984e-01 7.625563241944792459e-02
1.152855779999999997e-01 7.587144448485295956e-02
1.155677940000000015e-01 7.548946577474995034e-02
1.158500110000000027e-01 7.510969582963911151e-02
1.161322280000000040e-01 7.473212578039119258e-02
1.164144450000000053e-01 7.435673869046233175e-02
1.166966620000000066e-01 7.398347357416730496e-02
1.169788789999999939e-01 7.361224793430057312e-02
1.172610949999999957e-01 7.324303208862319170e-02
1.175433119999999970e-01 7.287588502604844254e-02
1.178255289999999983e-01 7.251086328294316374e-02
1.181077459999999996e-01 7.214790343114940718e-02
1.183899630000000008e-01 7.178688936935037623e-02
1.186721800000000021e-01 7.142774727428036208e-02
1.189543960000000039e-01 7.107047313034631220e-02
1.192366130000000052e-01 7.071506877276298453e-02
1.195188300000000065e-01 7.036156229189526046e-02
1.198010469999999938e-01 7.000998875118358278e-02
1.200832639999999951e-01 6.966034348501407014e-02
1.203654809999999964e-01 6.931256413330104393e-02
1.206476979999999977e-01 6.896658736255936728e-02
1.209299139999999995e-01 6.862237166052864712e-02
1.212121310000000007e-01 6.827988018181871399e-02
1.214943480000000020e-01 6.793911619322683115e-02
1.217765650000000033e-01 6.760012941109136420e-02
1.220587820000000046e-01 6.726295346821982435e-02
1.223409990000000058e-01 6.692752284225672588e-02
1.226232149999999937e-01 6.659374349053427677e-02
1.229054319999999950e-01 6.626158260690802326e-02
1.231876489999999963e-01 6.593108740105504961e-02
1.234698659999999976e-01 6.560229154692123754e-02
1.237520829999999988e-01 6.527515229387027829e-02
1.240343000000000001e-01 6.494960672822358561e-02
1.243165160000000019e-01 6.462563486913269761e-02
1.245987330000000032e-01 6.430325779891210569e-02
1.248809500000000045e-01 6.398249661592265991e-02
1.251631669999999918e-01 6.366334859583748507e-02
1.254453839999999931e-01 6.334580387077048957e-02
1.257276009999999944e-01 6.302982258022185591e-02
1.260098169999999962e-01 6.271533714602582632e-02
1.262920339999999975e-01 6.240229833843456697e-02
1.265742509999999987e-01 6.209074264483475242e-02
1.268564680000000000e-01 6.178072082646943880e-02
1.271386850000000013e-01 6.147222664121433644e-02
1.274209020000000026e-01 6.116520439999006964e-02
1.277031180000000044e-01 6.085961463391009740e-02
1.279853350000000056e-01 6.055546844074664176e-02
1.282675520000000069e-01 6.025278939957210561e-02
1.285497690000000082e-01 5.995157645321060741e-02
1.288319860000000094e-01 5.965181010785165772e-02
1.291142030000000107e-01 5.935346641012038960e-02
1.293964190000000125e-01 5.905651111747411974e-02
1.296786360000000138e-01 5.876090814562270892e-02
1.299608529999999873e-01 5.846666836085444297e-02
1.302430699999999886e-01 5.817383242534309579e-02
1.305252869999999898e-01 5.788242014818809067e-02
1.308075039999999911e-01 5.759239647551857300e-02
1.310897199999999929e-01 5.730372084139789823e-02
1.313719369999999942e-01 5.701637344030428128e-02
1.316541539999999955e-01 5.673035270377110167e-02
1.319363709999999967e-01 5.644566141231813217e-02
1.322185879999999980e-01 5.616231406016062438e-02
1.325008049999999993e-01 5.588032268778363870e-02
1.327830210000000011e-01 5.559965985862430626e-02
1.330652380000000023e-01 5.532027214518786540e-02
1.333474550000000036e-01 5.504212830424536768e-02
1.336296720000000049e-01 5.476523592594995798e-02
1.339118890000000062e-01 5.448961020219513646e-02
1.341941060000000074e-01 5.421529003182026796e-02
1.344763220000000092e-01 5.394232685184460058e-02
1.347585390000000105e-01 5.367070887213092750e-02
1.350407560000000118e-01 5.340031622912660980e-02
1.353229730000000131e-01 5.313103749727524777e-02
1.356051899999999866e-01 5.286292386625988243e-02
1.358874069999999878e-01 5.259610038323832976e-02
1.361696239999999891e-01 5.233061523472048310e-02
1.364518399999999909e-01 5.206638996257804269e-02
1.367340569999999922e-01 5.180334217051969087e-02
1.370162739999999935e-01 5.154146505241646858e-02
1.372984909999999947e-01 5.128078088963261560e-02
1.375807079999999960e-01 5.102131196117865031e-02
1.378629249999999973e-01 5.076308040254941950e-02
1.381451409999999991e-01 5.050609803233607059e-02
1.384273580000000003e-01 5.025030715599100584e-02
1.387095750000000016e-01 4.999562976712362133e-02
1.389917920000000029e-01 4.974205268117016382e-02
1.392740090000000042e-01 4.948965083777884244e-02
1.395562260000000054e-01 4.923848630867237036e-02
1.398384420000000072e-01 4.898852154284506766e-02
1.401206590000000085e-01 4.873968485126582012e-02
1.404028760000000098e-01 4.849195925557465980e-02
1.406850930000000111e-01 4.824538981381894936e-02
1.409673100000000123e-01 4.800001317353881636e-02
1.412495270000000136e-01 4.775580892234140840e-02
1.415317429999999876e-01 4.751274091060265353e-02
1.418139599999999889e-01 4.727077333125596220e-02
1.420961769999999902e-01 4.702987615383425607e-02
1.423783939999999915e-01 4.679003518790652433e-02
1.426606109999999927e-01 4.655130514834906336e-02
1.429428279999999940e-01 4.631375550825317378e-02
1.432250439999999958e-01 4.607738548708947834e-02
1.435072609999999971e-01 4.584212183252190514e-02
1.437894779999999983e-01 4.560791385008722276e-02
1.440716949999999996e-01 4.537479516186813250e-02
1.443539120000000009e-01 4.514281545107723392e-02
1.446361290000000022e-01 4.491195608062781286e-02
1.449183450000000040e-01 4.468213854891599918e-02
1.452005620000000052e-01 4.445331373228510186e-02
1.454827790000000065e-01 4.422554670386346504e-02
1.457649960000000078e-01 4.399891920271756934e-02
1.460472130000000091e-01 4.377342557822425095e-02
1.463294300000000103e-01 4.354899016329891875e-02
1.466116460000000121e-01 4.332556024173144643e-02
1.468938630000000134e-01 4.310315152279196871e-02
1.471760799999999869e-01 4.288179338645393968e-02
1.474582969999999882e-01 4.266149227733972982e-02
1.477405139999999895e-01 4.244223864143407965e-02
1.480227309999999907e-01 4.222402402240013619e-02
1.483049469999999925e-01 4.200684453703595195e-02
1.485871639999999938e-01 4.179069539705413533e-02
1.488693809999999951e-01 4.157558338277434623e-02
1.491515979999999963e-01 4.136152048744395210e-02
1.494338149999999976e-01 4.114850713288364936e-02
1.497160319999999989e-01 4.093651640734912583e-02
1.499982480000000007e-01 4.072552098859467257e-02
1.502804650000000020e-01 4.051551945552863548e-02
1.505626820000000032e-01 4.030652905280310977e-02
1.508448990000000045e-01 4.009855518107562772e-02
1.511271160000000058e-01 3.989157953233607445e-02
1.514093330000000071e-01 3.968558287101704718e-02
1.516915490000000089e-01 3.948056510341076825e-02
1.519737660000000101e-01 3.927653363055771257e-02
1.522559830000000114e-01 3.907349523526425228e-02
1.525382000000000127e-01 3.887145053934251693e-02
1.528204169999999862e-01 3.867040009209871815e-02
1.531026339999999875e-01 3.847034859345586921e-02
1.533848509999999887e-01 3.827130239259449174e-02
1.536670669999999905e-01 3.807324453726914498e-02
1.539492839999999918e-01 3.787611534386672862e-02
1.542315009999999931e-01 3.767986655049684191e-02
1.545137179999999943e-01 3.748454090456188048e-02
1.547959349999999956e-01 3.729021903187163672e-02
1.550781519999999969e-01 3.709692786090398875e-02
1.553603679999999987e-01 3.690461301804322247e-02
1.556425850000000000e-01 3.671321948573216115e-02
1.559248020000000012e-01 3.652274501579003130e-02
1.562070190000000025e-01 3.633320563371982698e-02
1.564892360000000038e-01 3.614460693458684815e-02
1.567714530000000051e-01 3.595694015236976931e-02
1.570536690000000069e-01 3.577019849177974498e-02
1.573358860000000081e-01 3.558438593584795084e-02
1.576181030000000094e-01 3.539951238017179785e-02
1.579003200000000107e-01 3.521557367312457693e-02
1.581825370000000119e-01 3.503254909844264603e-02
1.584647540000000132e-01 3.485042279298559281e-02
1.587469699999999873e-01 3.466920786432824836e-02
1.590291869999999885e-01 3.448892314780060281e-02
1.593114039999999898e-01 3.430956486189300214e-02
1.595936209999999911e-01 3.413110117614699679e-02
1.598758379999999923e-01 3.395350922320030523e-02
1.601580549999999936e-01 3.377681067049367186e-02
1.604402709999999954e-01 3.360103802214091384e-02
1.607224879999999967e-01 3.342618232824995372e-02
1.610047049999999980e-01 3.325219661802583659e-02
1.612869219999999992e-01 3.307904719262420856e-02
1.615691390000000005e-01 3.290675991226195418e-02
1.618513560000000018e-01 3.273537312862130622e-02
1.621335720000000036e-01 3.256489321953064814e-02
1.624157890000000048e-01 3.239529512508977638e-02
1.626980060000000061e-01 3.222656311859108114e-02
1.629802230000000074e-01 3.205870996026401187e-02
1.632624400000000087e-01 3.189175201398549570e-02
1.635446570000000099e-01 3.172566365776002817e-02
1.638268730000000117e-01 3.156038541799298380e-02
1.641090900000000130e-01 3.139588829085042387e-02
1.643913069999999865e-01 3.123224519370727120e-02
1.646735239999999878e-01 3.106953964161965689e-02
1.649557409999999891e-01 3.090774782631816250e-02
1.652379579999999903e-01 3.074676657605354343e-02
1.655201739999999921e-01 3.058653585214562987e-02
1.658023909999999934e-01 3.042711333868393375e-02
1.660846079999999947e-01 3.026857265830376967e-02
1.663668249999999960e-01 3.011091843240189594e-02
1.666490419999999972e-01 2.995410966803729175e-02
1.669312589999999985e-01 2.979811406252737618e-02
1.672134750000000003e-01 2.964292273245300660e-02
